x,y,fb_velocity,fb_steering
-47.8093,46.8078,0.839226,-0.00172788
-48.0739,46.7862,0.818245,0.00251328
-48.3027,46.7672,0.833631,-0.00188496
-48.568,46.7444,0.831533,-0.00738276
-48.7981,46.7245,0.807755,-0.00895356
-49.0478,46.7026,0.74761,-0.00895356
-49.2496,46.6849,0.710544,-0.00926772
-49.4661,46.6659,0.611236,-0.00926772
-49.703,46.6451,0.548294,-0.00801108
-49.9065,46.6271,0.448286,-0.00659736
-50.1161,46.6087,0.434999,-0.00644028
-50.3186,46.591,0.385345,-0.00659736
-50.521,46.5733,0.193721,-0.00329868
-50.7284,46.5548,0.409123,0.00722568
-50.9314,46.5364,0.448286,-0.00188496
-51.1445,46.5167,0.440594,-0.00204204
-51.359,46.4966,0.458777,-0.0015708
-51.5734,46.4762,0.629419,0.0106814
-51.7996,46.4544,0.705649,0.00989604
-52.0288,46.4318,0.716139,0.00581196
-52.2588,46.4087,0.707747,0.00109956
-52.515,46.3825,0.723832,0.00015708
-52.7462,46.3582,0.734323,0.00015708
-52.9526,46.3366,0.755303,-0.00408408
-53.1943,46.311,0.762996,-0.0152368
-53.4083,46.2887,0.770689,-0.0146084
-53.6539,46.2638,0.770689,-0.0188496
-53.8693,46.2421,0.773486,-0.0285886
-54.1243,46.2171,0.821043,-0.0449249
-54.3536,46.1965,0.821043,-0.0439824
-54.6143,46.1754,0.804957,-0.0358142
-54.8396,46.1599,0.80216,-0.0180642
-55.0946,46.1438,0.797265,-0.0152368
-55.3144,46.1308,0.779081,-0.0146084
-55.5628,46.1163,0.783977,-0.0139801
-55.7811,46.104,0.797265,-0.0130376
-56.0351,46.0907,0.789572,-0.015708
-56.253,46.0802,0.734323,-0.0188496
-56.4782,46.0701,0.655295,-0.019635
-56.6831,46.0616,0.629419,-0.0182213
-56.9002,46.0532,0.464372,0.0185354
-57.115,46.0447,0.40143,0.0380134
-57.3155,46.035,0.369959,0.0389558
