x,y
-172.837691,10.243980
-172.637294,10.243980
-173.238486,10.243980
-173.038089,10.243980
-170.633318,10.243980
-168.228548,10.243980
-168.028150,10.243980
-168.629343,10.243980
-168.428945,10.243980
-167.827753,10.243980
-167.226560,10.243980
-167.026163,10.243980
-167.627355,10.243980
-167.426958,10.243980
-170.032126,10.243980
-169.831728,10.243980
-170.432921,10.243980
-170.232523,10.243980
-169.631331,10.243980
-169.030138,10.243980
-168.829741,10.243980
-169.430933,10.243980
-169.230536,10.243980
-174.440872,10.243980
-179.333428,11.241633
-179.194492,11.097217
-179.611301,11.530465
-179.472365,11.386049
-179.055556,10.952802
-178.587945,10.577674
-178.412313,10.481305
-178.910790,10.814322
-178.754526,10.688961
-180.583855,12.541375
-180.444918,12.396959
-180.861727,12.830206
-180.722791,12.685790
-180.305982,12.252543
-179.889173,11.819296
-179.750237,11.674880
-180.167046,12.108127
-180.028110,11.963712
-178.228961,10.400585
-175.843654,10.243980
-175.643257,10.243980
-176.244450,10.243980
-176.044052,10.243980
-175.442859,10.243980
-174.841667,10.243980
-174.641269,10.243980
-175.242462,10.243980
-175.042064,10.243980
-177.646726,10.257821
-177.446830,10.244569
-178.039280,10.336126
-177.844710,10.288417
-177.246437,10.243980
-176.645245,10.243980
-176.444847,10.243980
-177.046040,10.243980
-176.845642,10.243980
-161.211787,14.421230
-161.412184,14.421230
-160.810992,14.421230
-161.011389,14.421230
-161.612582,14.421230
-162.213774,14.421230
-162.414172,14.421230
-161.812979,14.421230
-162.013377,14.421230
-159.408209,14.421230
-159.608606,14.421230
-159.007414,14.421230
-159.207811,14.421230
-159.809004,14.421230
-160.410197,14.421230
-160.610594,14.421230
-160.009401,14.421230
-160.209799,14.421230
-162.614569,14.421230
-165.019340,14.421230
-165.219738,14.421230
-164.618545,14.421230
-164.818942,14.421230
-165.420135,14.421230
-166.021328,14.421230
-166.221725,14.421230
-165.620533,14.421230
-165.820930,14.421230
-163.215762,14.421230
-163.416160,14.421230
-162.814967,14.421230
-163.015365,14.421230
-163.616557,14.421230
-164.217750,14.421230
-164.418147,14.421230
-163.816955,14.421230
-164.017352,14.421230
-158.807016,14.421230
-153.596680,14.421230
-153.797078,14.421230
-153.195885,14.421230
-153.396283,14.421230
-153.997475,14.421230
-154.598668,14.421230
-154.799065,14.421230
-154.197873,14.421230
-154.398270,14.421230
-151.793102,14.421230
-151.993500,14.421230
-151.392307,14.421230
-151.592705,14.421230
-152.193897,14.421230
-152.795090,14.421230
-152.995487,14.421230
-152.394295,14.421230
-152.594692,14.421230
-154.999463,14.421230
-157.404233,14.421230
-157.604631,14.421230
-157.003438,14.421230
-157.203836,14.421230
-157.805028,14.421230
-158.406221,14.421230
-158.606619,14.421230
-158.005426,14.421230
-158.205824,14.421230
-155.600655,14.421230
-155.801053,14.421230
-155.199860,14.421230
-155.400258,14.421230
-156.001451,14.421230
-156.602643,14.421230
-156.803041,14.421230
-156.201848,14.421230
-156.402246,14.421230
-175.830735,15.932127
-175.967737,16.078363
-175.539851,15.656560
-175.688055,15.791428
-176.102655,16.226540
-176.507408,16.671070
-176.642325,16.819247
-176.237572,16.374717
-176.372490,16.522894
-174.368797,14.892650
-174.548550,14.981210
-173.999374,14.737482
-174.185640,14.811364
-174.724610,15.076901
-175.227836,15.405169
-175.386363,15.527737
-174.896694,15.179569
-175.064526,15.289051
-176.777243,16.967424
-178.396256,18.745547
-178.531173,18.893724
-178.126420,18.449193
-178.261338,18.597370
-178.666091,19.041900
-179.070844,19.486431
-179.205762,19.634608
-178.801009,19.190077
-178.935927,19.338254
-177.181996,17.411955
-177.316914,17.560132
-176.912161,17.115601
-177.047079,17.263778
-177.451832,17.708309
-177.856585,18.152839
-177.991503,18.301016
-177.586749,17.856485
-177.721667,18.004662
-173.810296,14.671123
-168.626496,14.421230
-168.826893,14.421230
-168.225701,14.421230
-168.426098,14.421230
-169.027291,14.421230
-169.628483,14.421230
-169.828881,14.421230
-169.227688,14.421230
-169.428086,14.421230
-166.822918,14.421230
-167.023315,14.421230
-166.422123,14.421230
-166.622520,14.421230
-167.223713,14.421230
-167.824906,14.421230
-168.025303,14.421230
-167.424111,14.421230
-167.624508,14.421230
-170.029279,14.421230
-172.434007,14.424640
-172.634066,14.436051
-172.033254,14.421230
-172.233652,14.421230
-172.833507,14.455469
-173.424928,14.561388
