x,y,fb_velocity,fb_steering
-44.5914,44.9997,1.0854,-0.0185354
-44.8035,44.9828,1.0833,-0.0194779
-45.0188,44.9606,1.07771,-0.0166505
-45.2333,44.9391,1.05952,-0.0150797
-45.4451,44.9368,1.05952,-0.0102102
-45.6505,44.9164,1.01756,-0.00581196
-45.8866,44.893,0.941332,-0.007854
-46.1086,44.8707,0.891677,-0.0191638
-46.3173,44.8502,0.81265,-0.0188496
-46.5424,44.8282,0.789572,-0.0180642
-46.7604,44.8074,0.768591,-0.015708
-46.9756,44.8254,0.839226,-0.00848232
-47.1771,44.8061,0.863004,-0.00596904
-47.3837,44.7864,0.873494,-0.00659736
-47.5862,44.7825,0.894475,-0.00644028
-47.8002,44.7612,0.925946,-0.00659736
-48.021,44.7393,0.957417,-0.0113098
-48.2509,44.732,0.957417,-0.0127235
-48.4823,44.7089,0.972803,-0.013666
-48.7169,44.6857,0.98609,-0.0180642
-48.9232,44.6725,1.00427,-0.0169646
-49.1228,44.6542,0.978397,-0.0169646
-49.357,44.6334,0.980495,-0.0114668
-49.5813,44.622,0.978397,-0.00848232
-49.8154,44.6023,0.983293,-0.00832524
-50.0505,44.5829,0.983293,-0.00502656
-50.2763,44.5744,0.983293,-0.00832524
-50.5138,44.5544,1.00148,-0.0062832
-50.7144,44.538,1.01197,0.00345576
-50.9439,44.5281,1.02246,0.019635
-51.1474,44.5115,1.00148,0.0340864
-51.3472,44.4947,1.00148,0.0416262
-51.5694,44.4816,0.993783,0.0408408
-51.8047,44.4586,0.970005,0.0191638
-52.0341,44.4348,0.946926,-0.00408408
-52.2611,44.4107,0.96511,-0.00439824
-52.4856,44.3909,0.9756,0.00612612
-52.7184,44.3661,0.980495,0.00895356
-52.9248,44.3472,0.980495,0.00973896
-53.1611,44.3234,0.993783,0.0166505
-53.361,44.3034,1.00987,0.0174359
-53.5631,44.283,1.03085,0.0219912
-53.7801,44.2631,1.03574,0.0243474
-53.9861,44.2418,1.03574,0.0240332
-54.193,44.2197,1.04623,0.0238762
-54.4012,44.1966,1.05393,0.0240332
-54.6122,44.1724,1.05952,0.0232478
-54.8226,44.1477,1.05952,0.0100531
-55.033,44.1222,1.05952,0.00958188
-55.2439,44.0963,1.07001,0.0031416
-55.4769,44.062,1.0833,-0.00644028
-55.692,44.0361,1.0833,-0.0113098
-55.9072,44.0106,1.0833,-0.0127235
-56.1399,43.9916,1.0833,-0.0133518
-56.3552,43.9671,1.0833,-0.0102102
-56.5707,43.943,1.09099,-0.0070686
-56.8034,43.9302,1.09379,-0.0070686
-57.0209,43.9073,1.09379,-0.00267036
-57.2392,43.8847,1.09869,0.00141372
-57.4587,43.8621,1.11477,0.0031416
-57.6835,43.8522,1.09589,0.00361284
-57.9017,43.8295,1.09589,0.0031416
-58.12,43.8064,1.09869,0.00188496
